movie_id,title,revenue,tagline,average_vote,popularity,release_date
90369,Now Is Good,0,"Live every moment, love every minute",7.3,14.142073,2012-05-25
117942,Girls Gone Dead,0,*No Tag Line*,3.5,1.600171,2012-03-28
380097,America Is Still the Place,0,*No Tag Line*,0.0,0.0,1970-01-01
322194,Subconscious,0,*No Tag Line*,3.4,0.397323,2015-03-10
98568,Enter Nowhere,0,Welcome to our nightmare!,6.5,3.637857,2011-10-22
119657,El Rey de Najayo,0,*No Tag Line*,0.0,0.080105,2012-03-01
380733,Fight to the Finish,0,It's all or nothing,5.2,0.251828,2016-02-02
285743,Alleluia! The Devil's Carnival,0,Hell ain't got a prayer.,6.0,0.674398,2016-03-29
362765,The Sound and the Shadow,0,Be careful what you listen for.,0.0,0.072359,2014-10-19
379532,Rodeo Girl,0,*No Tag Line*,5.5,0.087574,2016-01-05
253261,Born to Fly: Elizabeth Streb vs. Gravity,0,*No Tag Line*,5.0,0.069244,2014-03-08
297100,The Little Ponderosa Zoo,0,*No Tag Line*,2.0,0.073079,2014-09-11
15239,The Toxic Avenger,0,He was 98lbs. of solid nerd until he became...,6.3,6.672008,1984-05-01
94072,Straight Out of Brooklyn,0,*No Tag Line*,4.3,0.161517,1991-06-13
4107,Bloody Sunday,773228,*No Tag Line*,7.2,7.330691,2002-01-16
325579,Diamond Ruff,0,*No Tag Line*,2.4,0.165257,2015-01-01
15624,Conversations with Other Women,973525,There are two sides to every love story.,6.2,4.442355,2006-06-07
17287,Poultrygeist: Night of the Chicken Dead,0,*No Tag Line*,5.9,3.905877,2006-12-26
198370,Mutual Friends,0,Surprise parties rarely go well.,0.0,0.136721,2014-04-15
3062,42nd Street,2281000,*No Tag Line*,6.1,1.933366,1933-02-02
328307,Rise of the Entrepreneur: The Search for a Better Way,0,*No Tag Line*,8.0,0.052942,2014-11-20
15389,Metropolitan,0,Finally... A film about the downwardly mobile.,7.0,1.014966,1990-08-03
308467,Roadside,0,Their fate...is in his hands.,4.2,0.160234,2013-03-01
8193,Napoleon Dynamite,46118097,He's out to prove he's got nothing to prove.,6.7,23.603514,2004-06-11
188166,Blue Ruin,258384,Revenge comes home,6.9,25.349758,2014-04-25
23827,Paranormal Activity,193355800,What Happens When You Sleep?,5.9,47.456823,2007-09-14
1282,Dogtown and Z-Boys,0,*No Tag Line*,7.2,3.291609,2001-01-18
762,Monty Python and the Holy Grail,5028948,And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.,7.8,64.782984,1975-03-13
281189,Gory Gory Hallelujah,0,*No Tag Line*,1.0,0.033883,2003-11-05
1435,Tarnation,1162014,*No Tag Line*,7.5,1.063439,2003-10-19
47546,I Want Your Money,0,The film contrasts two views of role that the federal government should play in our daily lives using the words and actions of Ronald Reagan and Barack Obama.,3.8,0.084344,2010-07-06
189711,Love in the Time of Monsters,0,*No Tag Line*,5.0,0.133619,2014-03-08
18045,The Dark Hours,0,*No Tag Line*,5.5,1.428483,2005-03-11
11240,My Beautiful Laundrette,2451545,*No Tag Line*,6.6,3.703005,1985-09-07
43743,Fabled,0,There once was a wolf named Lupold...,0.0,0.003352,2002-01-01
157909,Show Me,0,*No Tag Line*,5.6,0.231297,2004-09-23
3059,Intolerance,8394751,The Cruel Hand of Intolerance,7.4,3.232447,1916-09-04
15800,Trekkies,0,*No Tag Line*,6.3,2.77754,1997-10-18
65203,The Broadway Melody,4358000,The pulsating drama of Broadway's bared heart speaks and sings with a voice to stir your soul!,5.0,0.968865,1929-02-08
764,The Evil Dead,29400000,The Ultimate Experience In Grueling Terror,7.3,35.037625,1981-10-15
103620,Maniac,31081,I Warned You Not to Go Out Tonight.,6.0,19.331884,2012-12-26
319069,Censored Voices,0,"The Six-Day War, Uncut.",5.1,0.59458,2015-01-24
14278,Murderball,1750211,*No Tag Line*,6.9,1.085909,2005-07-22
25678,American Ninja 2: The Confrontation,0,*No Tag Line*,4.9,5.061107,1987-05-01
79161,51 Birch Street,0,Do you really want to know your parents?,6.8,0.049921,2006-10-18
371690,Rotor DR1,0,*No Tag Line*,4.7,0.249561,2015-10-20
389,12 Angry Men,1000000,Life is in their hands. Death is on their minds.,8.2,59.259204,1957-03-25
52032,My Dog Tulip,246574,"Sometimes, love really is a bitch.",7.6,1.170257,2009-01-01
3078,It Happened One Night,4500000,TOGETHER... for the first time,7.7,11.871424,1934-02-22
21525,Tupac: Resurrection,7808524,In his own words,8.0,1.314576,2003-01-23
55123,Tumbleweeds,1281176,They ran away from everything but each other.,6.2,1.505703,1999-11-28
11980,The Prophecy,16,"On ancient ground, at the edge of the world, an evil born in heaven is about to be unleashed on earth.",6.4,11.818333,1995-09-01
1550,Pieces of April,0,She's the one in every family.,6.4,4.270596,2003-01-19
162396,The Big Swap,0,*No Tag Line*,0.0,0.627763,1998-06-11
26518,Old Joy,0,*No Tag Line*,6.3,1.673208,2006-01-01
8942,Wendy and Lucy,0,"On the long road, friendship is everything.",6.4,0.713906,2008-05-22
68412,3 Backyards,0,*No Tag Line*,4.8,0.17817,2010-01-01
87943,Sisters in Law,0,*No Tag Line*,7.3,0.025211,2005-09-03
73981,Ayurveda: Art of Being,2074000,*No Tag Line*,5.5,0.055868,2001-09-20
91721,Nothing But a Man,0,*No Tag Line*,7.0,0.008453,1964-01-01
118452,"First Love, Last Rites",40542,*No Tag Line*,3.0,0.374291,1998-08-07
47534,Fighting Tommy Riley,0,*No Tag Line*,5.3,0.045429,2005-05-06
40914,Royal Kill,0,*No Tag Line*,2.8,1.088501,2009-04-10
365052,The Looking Glass,0,*No Tag Line*,7.0,0.062979,2015-10-23
13282,Death Race 2000,8000000,A Cross Country Road Wreck!,5.9,6.473667,1975-04-27
250184,Locker 13,0,*No Tag Line*,6.8,1.905197,2014-03-29
426067,Midnight Cabaret,0,The hot spot where Satan's waitin'.,0.0,0.001389,1990-01-01
324352,Anderson's Cross,0,Sometimes the boy next door is more than the boy next door...,0.0,0.006323,2010-05-20
318040,Bizarre,0,*No Tag Line*,6.2,0.583446,2015-02-07
27420,Graduation Day,0,Some kids are dying to graduate...,5.0,1.452199,1981-05-01
80468,Some Guy Who Kills People,0,Your number is up.,5.7,2.733725,2011-04-14
84188,Compliance,319285,Power. Manipulation. Obedience.,6.3,8.942203,2012-08-23
2255,Chasing Amy,12021272,It's not who you love. It's how.,6.7,20.601483,1997-04-04
50035,Lovely & Amazing,4186931,*No Tag Line*,6.3,1.45917,2001-08-31
300327,Death Calls,0,*No Tag Line*,0.0,0.005883,2010-09-01
14290,Better Luck Tomorrow,0,Never underestimate an overachiever.,6.5,3.877036,2002-01-12
29371,The Incredibly True Adventure of Two Girls In Love,0,*No Tag Line*,5.7,1.70819,1995-06-16
44490,Chuck & Buck,0,REMEMBER THOSE GAMES WE USED TO PLAY?,5.7,0.812855,2000-01-21
32222,American Desi,0,*No Tag Line*,5.0,0.126304,2001-01-01
378237,Amidst the Devil's Wings,0,"Prequel to ""5th of a Degree.""",0.0,0.018087,2014-12-01
431,Cube,501818,Don't look for a reason... Look for a way out.,6.9,44.656151,1997-09-09
51942,I Married a Strange Person!,203,*No Tag Line*,7.5,0.293649,1998-08-28
1424,November,0,*No Tag Line*,4.9,5.742359,2004-07-22
60420,Like Crazy,3542353,I Want You. I Need You. I Love You. I Miss You.,6.4,21.825564,2011-10-28
325123,Teeth and Blood,0,*No Tag Line*,3.0,0.055325,2015-03-10
142132,Sugar Town,0,*No Tag Line*,5.5,0.375423,1999-09-17
20520,The Motel,0,Out of Place in the Middle of Nowhere.,7.0,0.120505,2005-01-01
109729,The Canyons,56825,It's not the hills.,4.1,6.978907,2013-07-29
78307,On the Outs,0,A drug dealer. An addict. A runaway. The story of 3 girls.,5.9,0.493223,2004-09-11
12247,Shotgun Stories,0,Two families. One feud. No going back.,6.9,5.251143,2007-10-01
29917,Exam,0,How far would you go to win the ultimate job?,6.6,20.265518,2009-06-19
70687,The Sticky Fingers of Time,0,*No Tag Line*,4.8,0.130169,1997-06-06
60463,Sunday School Musical,0,*No Tag Line*,5.5,0.46049,2008-10-21
46252,Rust,0,*No Tag Line*,0.0,0.399491,2010-10-07
24869,Ink,0,dreams,6.4,5.217002,2009-01-23
77934,The Christmas Bunny,0,Everybody needs some bunny to love.,5.7,0.065103,2010-11-28
34697,Butterfly,0,A Controversial Thriller of Murder and Revenge.,5.0,1.063615,1982-02-05
320435,UnDivided,0,*No Tag Line*,0.0,0.010607,2013-02-01
150211,The Frozen,0,*No Tag Line*,4.2,1.084387,2012-10-10
306667,Horse Camp,0,The summer they'll never forget,5.5,0.172299,2015-01-10
274758,Give Me Shelter,0,*No Tag Line*,0.0,0.278981,2014-06-24
3060,The Big Parade,22000000,*No Tag Line*,7.0,0.785744,1925-11-05
40963,Little Big Top,0,*No Tag Line*,10.0,0.0921,2006-01-01
173224,Along the Roadside,0,*No Tag Line*,7.7,0.166655,2013-02-28
18533,Bronson,2260712,The Man. The Myth. The Celebrity.,6.9,18.450613,2008-10-09
376010,Western Religion,0,"Your soul is at stake in Religion, Arizona.",0.0,0.58954,2015-10-09
139948,Burn,111300,One Year on the Front Lines of the Battle to Save Detroit,6.9,0.126676,2012-11-01
77332,Urbania,0,Heard any good stories lately?,5.2,0.065155,2000-01-24
70478,The Stewardesses,27000000,The Unpublishable Novel Is Now America's Most Controversial Film!,4.3,1.183892,1969-07-25
35073,"The Beast from 20,000 Fathoms",5000000,It's alive !,6.7,2.043661,1953-06-13
9659,Mad Max,100000000,The Maximum Force Of The Future,6.6,33.142185,1979-04-12
10218,Swingers,4505922,Cocktails first. Questions later.,6.8,13.971674,1996-10-18
43595,She Done Him Wrong,2200000,Mae West gives a 'Hot Time' to the nation!,5.1,0.622752,1933-02-09
194588,Short Cut to Nirvana: Kumbh Mela,0,*No Tag Line*,0.0,0.004998,2004-05-11
54897,The Grace Card,2295733,Never Underestimate The Power Of Grace ...,6.5,0.616283,2011-02-25
83588,Middle of Nowhere,0,*No Tag Line*,6.6,2.836537,2012-10-12
40920,The Business of Fancydancing,0,Sometimes going home is the hardest journey of all.,8.0,0.06104,2002-01-14
287815,Call + Response,0,A FILM ABOUT THE WORLD'S 27 MILLION MOST TERRIFYING SECRETS.,8.0,0.062089,2008-10-10
54702,Malevolence,0,*No Tag Line*,4.9,1.077321,2004-09-10
176074,Reality Show,0,*No Tag Line*,5.5,0.472123,2015-01-01
69270,Super Hybrid,0,*No Tag Line*,4.6,4.009379,2010-01-01
5759,Baghead,0,*No Tag Line*,5.8,3.299345,2008-01-21
126141,The Case of the Grinning Cat,0,*No Tag Line*,7.7,0.092562,2004-12-05
14758,Good Dick,0,A hard man... is good to find.,6.1,1.948435,2008-10-03
13363,The Man from Earth,0,From one of the acclaimed writers of Star Trek and The Twilight Zone comes a story that transcends both time and space...,7.7,31.339015,2007-06-10
37985,The Trials Of Darryl Hunt,0,*No Tag Line*,6.8,0.15066,2007-06-15
25786,Samantha: An American Girl Holiday,0,*No Tag Line*,4.6,4.980585,2004-11-23
36549,Yesterday Was a Lie,0,*No Tag Line*,6.0,0.145014,2008-01-01
361398,Theresa Is a Mother,0,*No Tag Line*,0.0,0.036532,2015-09-25
289180,H.,0,*No Tag Line*,6.5,1.045623,2014-08-28
288927,Archaeology of a Woman,0,*No Tag Line*,0.0,0.254659,2014-09-12
79120,Weekend,469947,A (sort of) love story between two guys over a cold weekend in October.,7.4,1.041254,2011-09-22
27995,She's Gotta Have It,0,A Seriously Sexy Comedy,6.1,6.722213,1986-08-08
253290,Butterfly Girl,0,*No Tag Line*,0.0,0.015189,2014-03-10
55420,Another Earth,1776935,*No Tag Line*,6.8,25.402697,2011-07-22
5822,Sweet Sweetback's Baadasssss Song,15200000,The Film that THE MAN doesn't want you to see!,4.6,0.132878,1971-04-23
408429,Perfect Cowboy,0,*No Tag Line*,5.0,0.050978,2014-07-13
39141,Tadpole,2891288,Everyone says he should date girls his own age. Oscar respectfully disagrees.,5.5,8.570328,2002-11-01
5723,Once,20710513,How often do you find the right person?,7.3,19.052179,2007-03-23
28666,The Woman Chaser,0,*No Tag Line*,4.9,0.619979,1999-10-08
30979,The Horse Boy,0,*No Tag Line*,5.5,0.465404,2009-11-25
50497,When the Lights Went Out,0,Set in 1974 and based on true events.,5.8,2.805351,2012-01-31
354624,Heroes of Dirt,0,*No Tag Line*,0.0,0.076647,2015-09-04
13187,A Charlie Brown Christmas,0,"That's what Christmas is all about, Charlie Brown!",7.5,8.701183,1965-12-09
335244,Antarctic Edge: 70° South,0,*No Tag Line*,0.0,0.021392,2015-04-17
178862,Aroused,0,16 porn stars reveal more than just their naked skin.,7.2,2.557258,2013-02-20
331745,Top Spin,0,*No Tag Line*,6.8,0.523122,2014-11-15
1779,Roger & Me,6706368,*No Tag Line*,7.4,3.284903,1989-09-01
282128,An American in Hollywood,0,*No Tag Line*,0.0,0.015697,2014-07-18
86812,Sound of My Voice,0,*No Tag Line*,6.3,6.192383,2011-01-22
38786,The Blood of My Brother: A Story of Death in Iraq,0,*No Tag Line*,0.0,0.005256,2005-11-25
84355,Your Sister's Sister,3200000,A comedy about doing the right thing with the wrong person.,6.5,12.833247,2011-09-11
18632,A Dog's Breakfast,0,Man's best friend makes the worst accomplice.,5.9,2.213889,2007-03-03
339408,The Birth of a Nation,15861566,The Untold Story of Nat Turner,6.5,9.452808,2016-09-09
266857,The Work and The Story,0,Dream big. Make it happen?,0.0,0.002388,2003-01-01
18925,Facing the Giants,10178331,Never give up. Never back down. Never lose faith.,6.6,4.563698,2006-09-29
299245,The Gallows,42664410,Every School Has Its Spirit,4.9,18.045782,2015-07-10
985,Eraserhead,7000000,Where your nightmares end...,7.5,20.399578,1977-03-19
34101,Hollywood Shuffle,0,"Bobby Taylor was on his way to becoming a star, when a funny thing happened...",5.7,2.353483,1987-03-20
9821,The Mighty,0,The quest for friendship is the noblest cause of all,7.1,5.497682,1998-10-23
65448,Penitentiary,0,"There's only one way out, and 100 fools stand in the way!",4.9,0.001117,1979-12-01
18841,The Lost Skeleton of Cadavra,0,No One Can Stand Its Mental Power!,6.5,1.680525,2001-09-12
272726,Dude Where's My Dog?,0,*No Tag Line*,0.0,0.28397,2014-06-12
175291,Cheap Thrills,0,Get ready for the night of your life,6.3,10.826253,2013-03-08
80215,Indie Game: The Movie,0,*No Tag Line*,7.4,7.676677,2012-05-18
13538,Straightheads,0,Let the revenge fit the crime,5.2,8.302951,2007-04-27
51130,Open Secret,0,The Pull-No-Punch drama of men chained together by hate!,7.0,0.186401,1948-02-14
270554,Echo Dr.,0,To Serve & Terminate,5.0,0.053755,2013-11-08
72086,The Night Visitor,0,Locked in the cold asylum of his mind - a sane man stalks his prey...,7.3,0.074005,1971-01-01
268917,The Past Is a Grotesque Animal,0,*No Tag Line*,5.5,0.394575,2014-06-15
64973,"Peace, Propaganda & the Promised Land",0,*No Tag Line*,6.4,0.020168,2005-01-28
473,Pi,3221152,"There will be no order, only chaos",7.1,27.788067,1998-07-10
111794,20 Dates,0,A comedy so real you'll think it's fiction.,3.7,0.408073,1998-01-01
360188,Queen Crab,0,*No Tag Line*,3.3,0.140989,2015-09-29
9372,Super Size Me,28575078,The first ever reality-based movie ... everything begins and ends in 30 days!,6.6,10.400603,2004-01-17
85860,The FP,0,An Ancient Game Becomes A Deadly Sport.,4.5,0.838957,2011-03-13
244534,Happy Christmas,0,Family is the gift that keeps on taking.,5.2,7.052422,2014-06-26
33468,The Brain That Wouldn't Die,0,Alive... without a body... fed by an unspeakable horror from hell!,4.4,2.407048,1962-02-25
294086,Tiger Orange,0,Do We Stand Out or Do We Fit In?,6.4,0.176377,2014-07-26
139998,Supporting Characters,0,*No Tag Line*,6.7,0.620554,2012-01-23
74777,Absentia,0,There are fates worse than death.,5.8,6.328665,2011-03-03
16388,The Brothers McMullen,0,Sometimes the Best Friends Are the Ones You've Known Your Whole Life.,6.3,1.578903,1995-08-09
159770,The Dirties,0,*No Tag Line*,6.0,0.833937,2013-10-04
47607,Tiny Furniture,416498,"Aura would like you to know that she is having a very, very hard time.",5.6,2.380332,2010-11-12
193603,Hayride,0,Southern Fried Horror,5.1,0.412342,2012-10-13
84659,The Naked Ape,0,*No Tag Line*,5.0,0.077577,2006-09-16
322745,Counting,0,*No Tag Line*,8.3,0.293587,2015-02-09
20981,The Call of Cthulhu,0,*No Tag Line*,6.9,1.777148,2005-01-01
174362,Bending Steel,0,The Limiting Factor Is The Mind,5.0,0.048726,2013-04-20
242095,The Signal,600896,R U Agitated?,5.8,27.662696,2014-03-15
250902,The Image Revolution,0,*No Tag Line*,5.7,0.54562,2013-11-21
158895,This Is Martin Bonner,0,Sometimes You Have to Lose Your Life in Order to Find It,6.6,0.76368,2013-06-28
222250,A True Story,0,*No Tag Line*,6.8,0.970351,2013-09-20
18292,George Washington,0,*No Tag Line*,6.4,2.058834,2000-10-01
125537,Smiling Fish & Goat On Fire,0,"two brothers, four women and the search for Magnetic Perfection",7.0,0.00734,1999-09-16
326576,Dawn of the Crescent Moon,0,The past is present.,2.0,0.049469,2014-04-05
228550,Raymond Did It,0,Mom's Pretty Mad At Me,3.2,0.160779,2011-03-27
13963,The Last Waltz,321952,It Started as a Concert. It Became a Celebration.,7.9,3.277287,1978-05-01
290391,"Run, Hide, Die",0,"Five girls, one secret. Revenge stalks them in the night.",3.5,0.595809,2015-09-01
44770,The Exploding Girl,0,*No Tag Line*,6.4,0.611081,2009-04-22
69382,The Legend of God's Gun,0,*No Tag Line*,0.0,0.003582,2007-07-08
40769,Mutual Appreciation,0,*No Tag Line*,6.1,0.123068,2005-03-01
220490,Her Cry: La Llorona Investigation,0,*No Tag Line*,0.0,0.056459,2013-04-19
42151,Down Terrace,10000,You're only as good as the people you know.,6.3,1.330379,2009-09-01
2292,Clerks,3151130,Just because they serve you doesn't mean they like you.,7.4,19.748658,1994-09-13
42497,Pink Narcissus,0,A unique experience in visual fantasy!,6.0,0.027811,1971-01-01
33693,Funny Ha Ha,76901,*No Tag Line*,6.3,0.362633,2002-09-20
14585,In the Company of Men,0,Are all men bastards...or just misunderstood?,6.8,2.634007,1997-01-19
185465,Manito,0,*No Tag Line*,5.5,0.039264,2002-01-15
38780,Rampage,0,Vengeance is ruthless.,6.0,7.101197,2009-08-14
14022,Slacker,0,*No Tag Line*,6.4,3.320622,1990-07-27
366967,Dutch Kills,0,*No Tag Line*,0.0,0.038143,2015-10-02
255266,Dry Spell,0,Getting divorced does funny things to a girl,6.0,0.048948,2013-02-14
17345,Flywheel,0,*No Tag Line*,6.8,1.048524,2003-01-01
226458,Backmask,0,nederlands,4.7,3.619167,2015-01-16
24055,The Puffy Chair,0,*No Tag Line*,6.2,1.243955,2005-01-17
287625,Stories of Our Lives,0,*No Tag Line*,0.0,0.327794,2014-09-05
44990,Breaking Upwards,0,*No Tag Line*,5.6,0.67457,2009-03-14
86304,All Superheroes Must Die,0,May The Best Man Win,4.2,3.545991,2011-10-26
692,Pink Flamingos,6000000,An exercise in poor taste.,6.2,4.553644,1972-03-12
39851,Clean,0,"When you don't have a choice, you change.",6.7,1.464566,2004-09-01
157185,Tin Can Man,0,Everything You've Heard is True,2.0,0.332679,2007-01-01
182291,On The Downlow,0,Two gangs. One secret. One crossroad.,6.0,0.029757,2004-04-11
286939,Sanctuary: Quite a Conundrum,0,*No Tag Line*,0.0,0.166513,2012-01-20
124606,Bang,0,Sometimes you've got to break the rules,6.0,0.918116,1995-09-09
14337,Primer,424760,What happens if it actually works?,6.9,23.307949,2004-10-08
67238,Cavite,0,*No Tag Line*,7.5,0.022173,2005-03-12
72766,Newlyweds,0,A newlywed couple's honeymoon is upended by the arrivals of their respective sisters.,5.9,0.642552,2011-12-26
